word_ID,Book,ch_KJV,v_KJV,manuscript,lex_Hebrew,si,gloss_SPA
15318,Gen,29,20,וַ,וְ,and,y
15319,Gen,29,20,יִּהְי֤וּ,היה,be,fueron
15320,Gen,29,20,בְ,בְּ,in,en
15321,Gen,29,20,עֵינָיו֙,עַיִן,eye,sus ojos
15322,Gen,29,20,כְּ,כְּ,as,como
15323,Gen,29,20,יָמִ֣ים,יֹום,day,días
15324,Gen,29,20,אֲחָדִ֔ים,אֶחָד,one,pocos
15325,Gen,29,20,בְּ,בְּ,in,en
15326,Gen,29,20,אַהֲבָתֹ֖ו,אֲהָבָה,love,su amar
15327,Gen,29,20,אֹתָֽהּ׃,אֵת,[object marker],a ella.
15328,Gen,29,21,וַ,וְ,and,Y
15329,Gen,29,21,יֹּ֨אמֶר,אמר,say,dijo
15330,Gen,29,21,יַעֲקֹ֤ב,יַעֲקֹב,Jacob,Jacob
15331,Gen,29,21,אֶל־,אֶל,to,a
15332,Gen,29,21,לָבָן֙,לָבָן,Laban,Labán:
15333,Gen,29,21,הָבָ֣ה,יהב,give,entrega
15334,Gen,29,21,אֶת־,אֵת,[object marker],(objeto marcador)
15335,Gen,29,21,אִשְׁתִּ֔י,אִשָּׁה,woman,mi mujer
15336,Gen,29,21,כִּ֥י,כִּי,that,porque
15337,Gen,29,21,מָלְא֖וּ,מלא,be full,cumplodos
15338,Gen,29,21,יָמָ֑י,יֹום,day,mis días;
15339,Gen,29,21,וְ,וְ,and,y
15340,Gen,29,21,אָבֹ֖ואָה,בוא,come,yaceré
15341,Gen,29,21,אֵלֶֽיהָ׃,אֶל,to,con ella.
15342,Gen,29,22,וַ,וְ,and,Y
15343,Gen,29,22,יֶּאֱסֹ֥ף,אסף,gather,reunió
15344,Gen,29,22,לָבָ֛ן,לָבָן,Laban,Labán
15345,Gen,29,22,אֶת־,אֵת,[object marker],a
15346,Gen,29,22,כָּל־,כֹּל,whole,todos
15347,Gen,29,22,אַנְשֵׁ֥י,אִישׁ,man,hombres de
15348,Gen,29,22,הַ,הַ,the,el
15349,Gen,29,22,מָּקֹ֖ום,מָקֹום,place,lugar
15350,Gen,29,22,וַ,וְ,and,e
15351,Gen,29,22,יַּ֥עַשׂ,עשׂה,make,hizo
15352,Gen,29,22,מִשְׁתֶּֽה׃,מִשְׁתֶּה,drinking,fiesta.
15353,Gen,29,23,וַ,וְ,and,Y
15354,Gen,29,23,יְהִ֣י,היה,be,fue
15355,Gen,29,23,בָ,בְּ,in,a
15356,Gen,29,23,,הַ,the,el
15357,Gen,29,23,עֶ֔רֶב,עֶרֶב,evening,atardecer
15358,Gen,29,23,וַ,וְ,and,y
15359,Gen,29,23,יִּקַּח֙,לקח,take,tomó
15360,Gen,29,23,אֶת־,אֵת,[object marker],a
15361,Gen,29,23,לֵאָ֣ה,לֵאָה,Leah,Lea
15362,Gen,29,23,בִתֹּ֔ו,בַּת,daughter,su hija
15363,Gen,29,23,וַ,וְ,and,y
15364,Gen,29,23,יָּבֵ֥א,בוא,come,llevó
15365,Gen,29,23,אֹתָ֖הּ,אֵת,[object marker],a ella
15366,Gen,29,23,אֵלָ֑יו,אֶל,to,a él
15367,Gen,29,23,וַ,וְ,and,y
15368,Gen,29,23,יָּבֹ֖א,בוא,come,se llegó
15369,Gen,29,23,אֵלֶֽיהָ׃,אֶל,to,a ella.
15370,Gen,29,24,וַ,וְ,and,Y
15371,Gen,29,24,יִּתֵּ֤ן,נתן,give,dio
15372,Gen,29,24,לָבָן֙,לָבָן,Laban,Labán
15373,Gen,29,24,לָ֔הּ,לְ,to,a ella
15374,Gen,29,24,אֶת־,אֵת,[object marker],a
15375,Gen,29,24,זִלְפָּ֖ה,זִלְפָּה,Zilpah,Zilpa
15376,Gen,29,24,שִׁפְחָתֹ֑ו,שִׁפְחָה,maidservant,su criada
15377,Gen,29,24,לְ,לְ,to,a
15378,Gen,29,24,לֵאָ֥ה,לֵאָה,Leah,Lea
15379,Gen,29,24,בִתֹּ֖ו,בַּת,daughter,su hija
15380,Gen,29,24,שִׁפְחָֽה׃,שִׁפְחָה,maidservant,servidora.
15381,Gen,29,25,וַ,וְ,and,Y
15382,Gen,29,25,יְהִ֣י,היה,be,fue
15383,Gen,29,25,בַ,בְּ,in,por
15384,Gen,29,25,,הַ,the,la
15385,Gen,29,25,בֹּ֔קֶר,בֹּקֶר,morning,mañana
15386,Gen,29,25,וְ,וְ,and,y
15387,Gen,29,25,הִנֵּה־,הִנֵּה,behold,he aquí
15388,Gen,29,25,הִ֖וא,הִיא,she,ella
15389,Gen,29,25,לֵאָ֑ה,לֵאָה,Leah,Lea;
15390,Gen,29,25,וַ,וְ,and,y
15391,Gen,29,25,יֹּ֣אמֶר,אמר,say,dijo
15392,Gen,29,25,אֶל־,אֶל,to,a
15393,Gen,29,25,לָבָ֗ן,לָבָן,Laban,Labán
15394,Gen,29,25,מַה־,מָה,what,que?
15395,Gen,29,25,זֹּאת֙,זֹאת,this,esto
15396,Gen,29,25,עָשִׂ֣יתָ,עשׂה,make,hiciste
15397,Gen,29,25,לִּ֔י,לְ,to,a mí
15398,Gen,29,25,הֲ,הֲ,[interrogativo],acaso
15399,Gen,29,25,לֹ֤א,לֹא,not,no
15400,Gen,29,25,בְ,בְּ,in,por
15401,Gen,29,25,רָחֵל֙,רָחֵל,Rachel,Raquel
15402,Gen,29,25,עָבַ֣דְתִּי,עבד,work,serví
15403,Gen,29,25,עִמָּ֔ךְ,עִם,with,para ti
15404,Gen,29,25,וְ,וְ,and,y
15405,Gen,29,25,לָ֖מָּה,לָמָה,why,por qué?
15406,Gen,29,25,רִמִּיתָֽנִי׃,רמה,deceive,me engañaste.
15407,Gen,29,26,וַ,וְ,and,Y
15408,Gen,29,26,יֹּ֣אמֶר,אמר,say,dijo
15409,Gen,29,26,לָבָ֔ן,לָבָן,Laban,Labán:
15410,Gen,29,26,לֹא־,לֹא,not,no
15411,Gen,29,26,יֵעָשֶׂ֥ה,עשׂה,make,se hace
15412,Gen,29,26,כֵ֖ן,כֵּן,thus,así
15413,Gen,29,26,בִּ,בְּ,in,en
15414,Gen,29,26,מְקֹומֵ֑נוּ,מָקֹום,place,en nuestro lugar;
15415,Gen,29,26,לָ,לְ,to,dar
15416,Gen,29,26,תֵ֥ת,נתן,give,a
15417,Gen,29,26,הַ,הַ,the,la
15418,Gen,29,26,צְּעִירָ֖ה,צָעִיר,little,joven
15419,Gen,29,26,לִ,לְ,to,antes
15420,Gen,29,26,פְנֵ֥י,פָּנֶה,face,que
15421,Gen,29,26,הַ,הַ,the,la
15422,Gen,29,26,בְּכִירָֽה׃,בְּכִירָה,first-born woman,primogénita.
15423,Gen,29,27,מַלֵּ֖א,מלא,be full,Cumple
15424,Gen,29,27,שְׁבֻ֣עַ,שָׁבוּעַ,week,semana de
15425,Gen,29,27,זֹ֑את,זֹאת,this,ésta
15426,Gen,29,27,וְ,וְ,and,y
15427,Gen,29,27,נִתְּנָ֨ה,נתן,give,daremos
15428,Gen,29,27,לְךָ֜,לְ,to,a ti
15429,Gen,29,27,גַּם־,גַּם,even,también
15430,Gen,29,27,אֶת־,אֵת,[object marker],(objeto marcador)
15431,Gen,29,27,זֹ֗את,זֹאת,this,ésta
15432,Gen,29,27,בַּ,בְּ,in,por
15433,Gen,29,27,עֲבֹדָה֙,עֲבֹדָה,work,trabajo
15434,Gen,29,27,אֲשֶׁ֣ר,אֲשֶׁר,[relative],que
15435,Gen,29,27,תַּעֲבֹ֣ד,עבד,work,trabajes
15436,Gen,29,27,עִמָּדִ֔י,עִמָּד,company,para mí
15437,Gen,29,27,עֹ֖וד,עֹוד,duration,aún
15438,Gen,29,27,שֶֽׁבַע־,שֶׁבַע,seven,siete
15439,Gen,29,27,שָׁנִ֥ים,שָׁנָה,year,años
15440,Gen,29,27,אֲחֵרֹֽות׃,אַחֵר,other,otros.
15441,Gen,29,28,וַ,וְ,and,E
15442,Gen,29,28,יַּ֤עַשׂ,עשׂה,make,hizo
15443,Gen,29,28,יַעֲקֹב֙,יַעֲקֹב,Jacob,Jacob
15444,Gen,29,28,כֵּ֔ן,כֵּן,thus,así
15445,Gen,29,28,וַ,וְ,and,y
15446,Gen,29,28,יְמַלֵּ֖א,מלא,be full,cumplió
15447,Gen,29,28,שְׁבֻ֣עַ,שָׁבוּעַ,week,semana de
15448,Gen,29,28,זֹ֑את,זֹאת,this,ésta;
15449,Gen,29,28,וַ,וְ,and,y
15450,Gen,29,28,יִּתֶּן־,נתן,give,dio
15451,Gen,29,28,לֹ֛ו,לְ,to,a él
15452,Gen,29,28,אֶת־,אֵת,[object marker],a
15453,Gen,29,28,רָחֵ֥ל,רָחֵל,Rachel,Raquel
15454,Gen,29,28,בִּתֹּ֖ו,בַּת,daughter,su hija
15455,Gen,29,28,לֹ֥ו,לְ,to,a él
15456,Gen,29,28,לְ,לְ,to,para
15457,Gen,29,28,אִשָּֽׁה׃,אִשָּׁה,woman,mujer.
15458,Gen,29,29,וַ,וְ,and,Y
15459,Gen,29,29,יִּתֵּ֤ן,נתן,give,dio
15460,Gen,29,29,לָבָן֙,לָבָן,Laban,Labán
15461,Gen,29,29,לְ,לְ,to,a
15462,Gen,29,29,רָחֵ֣ל,רָחֵל,Rachel,Raquel
15463,Gen,29,29,בִּתֹּ֔ו,בַּת,daughter,su hija
15464,Gen,29,29,אֶת־,אֵת,[object marker],a
15465,Gen,29,29,בִּלְהָ֖ה,בִּלְהָה,[mother of Dan Naphtali],Bilha
15466,Gen,29,29,שִׁפְחָתֹ֑ו,שִׁפְחָה,maidservant,su sierva;
15467,Gen,29,29,לָ֖הּ,לְ,to,a ella
15468,Gen,29,29,לְ,לְ,to,por
15469,Gen,29,29,שִׁפְחָֽה׃,שִׁפְחָה,maidservant,servidora.
15470,Gen,29,30,וַ,וְ,and,Y
15471,Gen,29,30,יָּבֹא֙,בוא,come,se llegó
15472,Gen,29,30,גַּ֣ם,גַּם,even,también
15473,Gen,29,30,אֶל־,אֶל,to,a
15474,Gen,29,30,רָחֵ֔ל,רָחֵל,Rachel,Raquel
15475,Gen,29,30,וַ,וְ,and,y
15476,Gen,29,30,יֶּאֱהַ֥ב,אהב,love,amó
15477,Gen,29,30,גַּֽם־,גַּם,even,más
15478,Gen,29,30,אֶת־,אֵת,[object marker],a
15479,Gen,29,30,רָחֵ֖ל,רָחֵל,Rachel,Raquel
15480,Gen,29,30,מִ,מִן,from,que a
15481,Gen,29,30,לֵּאָ֑ה,לֵאָה,Leah,Lea;
15482,Gen,29,30,וַ,וְ,and,y
15483,Gen,29,30,יַּעֲבֹ֣ד,עבד,work,trabajó
15484,Gen,29,30,עִמֹּ֔ו,עִם,with,con él
15485,Gen,29,30,עֹ֖וד,עֹוד,duration,aún
15486,Gen,29,30,שֶֽׁבַע־,שֶׁבַע,seven,siete
15487,Gen,29,30,שָׁנִ֥ים,שָׁנָה,year,años
15488,Gen,29,30,אֲחֵרֹֽות׃,אַחֵר,other,otros.
15489,Gen,29,31,וַ,וְ,and,Y
15490,Gen,29,31,יַּ֤רְא,ראה,see,vio
15491,Gen,29,31,יְהוָה֙,יְהוָה,YHWH,Yahweh
15492,Gen,29,31,כִּֽי־,כִּי,that,que
15493,Gen,29,31,שְׂנוּאָ֣ה,שׂנא,hate,menospreciada
15494,Gen,29,31,לֵאָ֔ה,לֵאָה,Leah,Lea
15495,Gen,29,31,וַ,וְ,and,y
15496,Gen,29,31,יִּפְתַּ֖ח,פתח,open,abrió
15497,Gen,29,31,אֶת־,אֵת,[object marker],(objeto marcador)
15498,Gen,29,31,רַחְמָ֑הּ,רֶחֶם,womb,su vientre;
15499,Gen,29,31,וְ,וְ,and,y
15500,Gen,29,31,רָחֵ֖ל,רָחֵל,Rachel,Raquel
15501,Gen,29,31,עֲקָרָֽה׃,עָקָר,barren,estéril.
15502,Gen,29,32,וַ,וְ,and,Y
15503,Gen,29,32,תַּ֤הַר,הרה,be pregnant,concibió
15504,Gen,29,32,לֵאָה֙,לֵאָה,Leah,Lea
15505,Gen,29,32,וַ,וְ,and,y
15506,Gen,29,32,תֵּ֣לֶד,ילד,bear,dio a luz
15507,Gen,29,32,בֵּ֔ן,בֵּן,son,"hijo,"
15508,Gen,29,32,וַ,וְ,and,y
15509,Gen,29,32,תִּקְרָ֥א,קרא,call,llamó
15510,Gen,29,32,שְׁמֹ֖ו,שֵׁם,name,su nombre
15511,Gen,29,32,רְאוּבֵ֑ן,רְאוּבֵן,Reuben,Rubén;
15512,Gen,29,32,כִּ֣י,כִּי,that,porque
15513,Gen,29,32,אָֽמְרָ֗ה,אמר,say,dijo
15514,Gen,29,32,כִּֽי־,כִּי,that,que
15515,Gen,29,32,רָאָ֤ה,ראה,see,vio
15516,Gen,29,32,יְהוָה֙,יְהוָה,YHWH,Yahweh
15517,Gen,29,32,בְּ,בְּ,in,en
15518,Gen,29,32,עָנְיִ֔י,עֳנִי,poverty,mi miseria
15519,Gen,29,32,כִּ֥י,כִּי,that,porque
15520,Gen,29,32,עַתָּ֖ה,עַתָּה,now,ahora
15521,Gen,29,32,יֶאֱהָבַ֥נִי,אהב,love,me amará
15522,Gen,29,32,אִישִֽׁי׃,אִישׁ,man,mi marido.
15523,Gen,29,33,וַ,וְ,and,Y
15524,Gen,29,33,תַּ֣הַר,הרה,be pregnant,concibió
15525,Gen,29,33,עֹוד֮,עֹוד,duration,otra vez
15526,Gen,29,33,וַ,וְ,and,y
15527,Gen,29,33,תֵּ֣לֶד,ילד,bear,dio a luz
15528,Gen,29,33,בֵּן֒,בֵּן,son,"hijo,"
15529,Gen,29,33,וַ,וְ,and,y
15530,Gen,29,33,תֹּ֗אמֶר,אמר,say,dijo:
15531,Gen,29,33,כִּֽי־,כִּי,that,porque
15532,Gen,29,33,שָׁמַ֤ע,שׁמע,hear,oyó
15533,Gen,29,33,יְהוָה֙,יְהוָה,YHWH,Yahweh
15534,Gen,29,33,כִּֽי־,כִּי,that,que
15535,Gen,29,33,שְׂנוּאָ֣ה,שׂנא,hate,menospreciada
15536,Gen,29,33,אָנֹ֔כִי,אָנֹכִי,i,"yo,"
15537,Gen,29,33,וַ,וְ,and,y
15538,Gen,29,33,יִּתֶּן־,נתן,give,dio
15539,Gen,29,33,לִ֖י,לְ,to,a mí
15540,Gen,29,33,גַּם־,גַּם,even,también
15541,Gen,29,33,אֶת־,אֵת,[object marker],(objeto marcador)
15542,Gen,29,33,זֶ֑ה,זֶה,this,éste;
15543,Gen,29,33,וַ,וְ,and,y
15544,Gen,29,33,תִּקְרָ֥א,קרא,call,llamó
15545,Gen,29,33,שְׁמֹ֖ו,שֵׁם,name,su nombre
15546,Gen,29,33,שִׁמְעֹֽון׃,שִׁמְעֹון,Simeon,Simeón.
15547,Gen,29,34,וַ,וְ,and,Y
15548,Gen,29,34,תַּ֣הַר,הרה,be pregnant,concibió
15549,Gen,29,34,עֹוד֮,עֹוד,duration,otra vez
15550,Gen,29,34,וַ,וְ,and,y
15551,Gen,29,34,תֵּ֣לֶד,ילד,bear,dio a luz
15552,Gen,29,34,בֵּן֒,בֵּן,son,hijo:
15553,Gen,29,34,וַ,וְ,and,y
15554,Gen,29,34,תֹּ֗אמֶר,אמר,say,dijo:
15555,Gen,29,34,עַתָּ֤ה,עַתָּה,now,ahora
15556,Gen,29,34,הַ,הַ,the,esta
15557,Gen,29,34,פַּ֨עַם֙,פַּעַם,foot,vez
15558,Gen,29,34,יִלָּוֶ֤ה,לוה,accompany,se unirá
15559,Gen,29,34,אִישִׁי֙,אִישׁ,man,mi marido
15560,Gen,29,34,אֵלַ֔י,אֶל,to,"a mí,"
15561,Gen,29,34,כִּֽי־,כִּי,that,pues
15562,Gen,29,34,יָלַ֥דְתִּי,ילד,bear,di a luz 
15563,Gen,29,34,לֹ֖ו,לְ,to,para él
15564,Gen,29,34,שְׁלֹשָׁ֣ה,שָׁלֹשׁ,three,tres
15565,Gen,29,34,בָנִ֑ים,בֵּן,son,"hijos,"
15566,Gen,29,34,עַל־,עַל,upon,por
15567,Gen,29,34,כֵּ֥ן,כֵּן,thus,eso
15568,Gen,29,34,קָרָֽא־,קרא,call,llamó
15569,Gen,29,34,שְׁמֹ֖ו,שֵׁם,name,su nombre
15570,Gen,29,34,לֵוִֽי׃,לֵוִי,Levi,Leví.
15571,Gen,29,35,וַ,וְ,and,Y
15572,Gen,29,35,תַּ֨הַר,הרה,be pregnant,concibió
15573,Gen,29,35,עֹ֜וד,עֹוד,duration,otra vez
15574,Gen,29,35,וַ,וְ,and,y
15575,Gen,29,35,תֵּ֣לֶד,ילד,bear,dio a luz
15576,Gen,29,35,בֵּ֗ן,בֵּן,son,"hijo,"
15577,Gen,29,35,וַ,וְ,and,y
15578,Gen,29,35,תֹּ֨אמֶר֙,אמר,say,dijo
15579,Gen,29,35,הַ,הַ,the,ésta 
15580,Gen,29,35,פַּ֨עַם֙,פַּעַם,foot,vez
15581,Gen,29,35,אֹודֶ֣ה,ידה,praise,alabaré
15582,Gen,29,35,אֶת־,אֵת,[object marker],a
15583,Gen,29,35,יְהוָ֔ה,יְהוָה,YHWH,"Yahweh,"
15584,Gen,29,35,עַל־,עַל,upon,por
15585,Gen,29,35,כֵּ֛ן,כֵּן,thus,eso
15586,Gen,29,35,קָרְאָ֥ה,קרא,call,llamó
15587,Gen,29,35,שְׁמֹ֖ו,שֵׁם,name,su nombre
15588,Gen,29,35,יְהוּדָ֑ה,יְהוּדָה,Judah,Judá;
15589,Gen,29,35,וַֽ,וְ,and,y
15590,Gen,29,35,תַּעֲמֹ֖ד,עמד,stand,cesó
15591,Gen,29,35,מִ,מִן,from,de
15592,Gen,29,35,לֶּֽדֶת׃,ילד,bear,dar a luz.
15593,Gen,30,1,וַ,וְ,and,Y
15594,Gen,30,1,תֵּ֣רֶא,ראה,see,vio
15595,Gen,30,1,רָחֵ֗ל,רָחֵל,Rachel,Raquel
15596,Gen,30,1,כִּ֣י,כִּי,that,que
15597,Gen,30,1,לֹ֤א,לֹא,not,no
15598,Gen,30,1,יָֽלְדָה֙,ילד,bear,engendraba
15599,Gen,30,1,לְ,לְ,to,para
15600,Gen,30,1,יַעֲקֹ֔ב,יַעֲקֹב,Jacob,Jacob
15601,Gen,30,1,וַ,וְ,and,y
15602,Gen,30,1,תְּקַנֵּ֥א,קנא,be jealous,tuvo celos
15603,Gen,30,1,רָחֵ֖ל,רָחֵל,Rachel,Raquel
15604,Gen,30,1,בַּ,בְּ,in,de
15605,Gen,30,1,אֲחֹתָ֑הּ,אָחֹות,sister,su hermana
15606,Gen,30,1,וַ,וְ,and,y
15607,Gen,30,1,תֹּ֤אמֶר,אמר,say,dijo
15608,Gen,30,1,אֶֽל־,אֶל,to,a
15609,Gen,30,1,יַעֲקֹב֙,יַעֲקֹב,Jacob,Jacob:
15610,Gen,30,1,הָֽבָה־,יהב,give,da
15611,Gen,30,1,לִּ֣י,לְ,to,a mí
15612,Gen,30,1,בָנִ֔ים,בֵּן,son,hijos
15613,Gen,30,1,וְ,וְ,and,y
15614,Gen,30,1,אִם־,אִם,if,si
15615,Gen,30,1,אַ֖יִן,אַיִן,[NEG],no
15616,Gen,30,1,מֵתָ֥ה,מות,die,muriendo
15617,Gen,30,1,אָנֹֽכִי׃,אָנֹכִי,i,yo.
15618,Gen,30,2,וַ,וְ,and,Y
15619,Gen,30,2,יִּֽחַר־,חרה,be hot,ardió
15620,Gen,30,2,אַ֥ף,אַף,nose,ira de
15621,Gen,30,2,יַעֲקֹ֖ב,יַעֲקֹב,Jacob,Jacob
15622,Gen,30,2,בְּ,בְּ,in,contra
15623,Gen,30,2,רָחֵ֑ל,רָחֵל,Rachel,Raquel
15624,Gen,30,2,וַ,וְ,and,y
15625,Gen,30,2,יֹּ֗אמֶר,אמר,say,dijo:
15626,Gen,30,2,הֲ,הֲ,[interrogativo],?
15627,Gen,30,2,תַ֤חַת,תַּחַת,under part,acaso
15628,Gen,30,2,אֱלֹהִים֙,אֱלֹהִים,god(s),Dios
15629,Gen,30,2,אָנֹ֔כִי,אָנֹכִי,i,yo
15630,Gen,30,2,אֲשֶׁר־,אֲשֶׁר,[relative],que
15631,Gen,30,2,מָנַ֥ע,מנע,withhold,impidió
15632,Gen,30,2,מִמֵּ֖ךְ,מִן,from,de ti
15633,Gen,30,2,פְּרִי־,פְּרִי,fruit,fruto de
15634,Gen,30,2,בָֽטֶן׃,בֶּטֶן,belly,vientre.
15635,Gen,30,3,וַ,וְ,and,Y
15636,Gen,30,3,תֹּ֕אמֶר,אמר,say,dijo
15637,Gen,30,3,הִנֵּ֛ה,הִנֵּה,behold,he aquí
15638,Gen,30,3,אֲמָתִ֥י,אָמָה,handmaid,mi sierva
15639,Gen,30,3,בִלְהָ֖ה,בִּלְהָה,[mother of Dan Naphtali],"Bilha,"
15640,Gen,30,3,בֹּ֣א,בוא,come,ve
15641,Gen,30,3,אֵלֶ֑יהָ,אֶל,to,a ella
15642,Gen,30,3,וְ,וְ,and,y
15643,Gen,30,3,תֵלֵד֙,ילד,bear,dará a luz
15644,Gen,30,3,עַל־,עַל,upon,sobre
15645,Gen,30,3,בִּרְכַּ֔י,בֶּרֶךְ,knee,mis rodillas
15646,Gen,30,3,וְ,וְ,and,y
15647,Gen,30,3,אִבָּנֶ֥ה,בנה,build,edificaré
15648,Gen,30,3,גַם־,גַּם,even,también
15649,Gen,30,3,אָנֹכִ֖י,אָנֹכִי,i,yo
15650,Gen,30,3,מִמֶּֽנָּה׃,מִן,from,de ella.
15651,Gen,30,4,וַ,וְ,and,Y
15652,Gen,30,4,תִּתֶּן־,נתן,give,dio
15653,Gen,30,4,לֹ֛ו,לְ,to,a él
15654,Gen,30,4,אֶת־,אֵת,[object marker],a
15655,Gen,30,4,בִּלְהָ֥ה,בִּלְהָה,[mother of Dan Naphtali],Bilha
15656,Gen,30,4,שִׁפְחָתָ֖הּ,שִׁפְחָה,maidservant,su servidora
15657,Gen,30,4,לְ,לְ,to,por
15658,Gen,30,4,אִשָּׁ֑ה,אִשָּׁה,woman,mujer;
15659,Gen,30,4,וַ,וְ,and,y
15660,Gen,30,4,יָּבֹ֥א,בוא,come,se llegó
15661,Gen,30,4,אֵלֶ֖יהָ,אֶל,to,a ella
15662,Gen,30,4,יַעֲקֹֽב׃,יַעֲקֹב,Jacob,Jacob.
15663,Gen,30,5,וַ,וְ,and,Y
15664,Gen,30,5,תַּ֣הַר,הרה,be pregnant,concibió
15665,Gen,30,5,בִּלְהָ֔ה,בִּלְהָה,[mother of Dan Naphtali],Bilha
15666,Gen,30,5,וַ,וְ,and,y 
15667,Gen,30,5,תֵּ֥לֶד,ילד,bear,dio a luz
15668,Gen,30,5,לְ,לְ,to,a
15669,Gen,30,5,יַעֲקֹ֖ב,יַעֲקֹב,Jacob,Jacob
15670,Gen,30,5,בֵּֽן׃,בֵּן,son,hijo.
15671,Gen,30,6,וַ,וְ,and,Y
15672,Gen,30,6,תֹּ֤אמֶר,אמר,say,dijo
15673,Gen,30,6,רָחֵל֙,רָחֵל,Rachel,Raquel
15674,Gen,30,6,דָּנַ֣נִּי,דין,judge,me vindicó
15675,Gen,30,6,אֱלֹהִ֔ים,אֱלֹהִים,god(s),Dios
15676,Gen,30,6,וְ,וְ,and,y
15677,Gen,30,6,גַם֙,גַּם,even,también
15678,Gen,30,6,שָׁמַ֣ע,שׁמע,hear,oyó
15679,Gen,30,6,בְּ,בְּ,in,a
15680,Gen,30,6,קֹלִ֔י,קֹול,sound,mi voz
15681,Gen,30,6,וַ,וְ,and,y
15682,Gen,30,6,יִּתֶּן־,נתן,give,dio
15683,Gen,30,6,לִ֖י,לְ,to,a mí
15684,Gen,30,6,בֵּ֑ן,בֵּן,son,"hijo,"
15685,Gen,30,6,עַל־,עַל,upon,por
15686,Gen,30,6,כֵּ֛ן,כֵּן,thus,eso
15687,Gen,30,6,קָרְאָ֥ה,קרא,call,llamó
15688,Gen,30,6,שְׁמֹ֖ו,שֵׁם,name,su nombre
15689,Gen,30,6,דָּֽן׃,דָּן,Dan,Dan.
15690,Gen,30,7,וַ,וְ,and,Y
15691,Gen,30,7,תַּ֣הַר,הרה,be pregnant,concibió
15692,Gen,30,7,עֹ֔וד,עֹוד,duration,otra vez
15693,Gen,30,7,וַ,וְ,and,y
15694,Gen,30,7,תֵּ֕לֶד,ילד,bear,dio a luz
15695,Gen,30,7,בִּלְהָ֖ה,בִּלְהָה,[mother of Dan Naphtali],Bilha
15696,Gen,30,7,שִׁפְחַ֣ת,שִׁפְחָה,maidservant,sierva de
15697,Gen,30,7,רָחֵ֑ל,רָחֵל,Rachel,Raquel
15698,Gen,30,7,בֵּ֥ן,בֵּן,son,hijo
15699,Gen,30,7,שֵׁנִ֖י,שֵׁנִי,second,segundo
15700,Gen,30,7,לְ,לְ,to,para
15701,Gen,30,7,יַעֲקֹֽב׃,יַעֲקֹב,Jacob,Jacob.
15702,Gen,30,8,וַ,וְ,and,Y
15703,Gen,30,8,תֹּ֣אמֶר,אמר,say,dijo
15704,Gen,30,8,רָחֵ֗ל,רָחֵל,Rachel,Raquel:
15705,Gen,30,8,נַפְתּוּלֵ֨י,נַפְתּוּלִים,wrestling,luchas de
15706,Gen,30,8,אֱלֹהִ֧ים׀,אֱלֹהִים,god(s),Dios
15707,Gen,30,8,נִפְתַּ֛לְתִּי,פתל,twist,luché
15708,Gen,30,8,עִם־,עִם,with,con
15709,Gen,30,8,אֲחֹתִ֖י,אָחֹות,sister,"mi hermana,"
15710,Gen,30,8,גַּם־,גַּם,even,cierto
15711,Gen,30,8,יָכֹ֑לְתִּי,יכל,be able,he vencido
15712,Gen,30,8,וַ,וְ,and,y
15713,Gen,30,8,תִּקְרָ֥א,קרא,call,llamó
15714,Gen,30,8,שְׁמֹ֖ו,שֵׁם,name,su nombre
15715,Gen,30,8,נַפְתָּלִֽי׃,נַפְתָּלִי,Naphtali,Naftalí.
15716,Gen,30,9,וַ,וְ,and,Y
15717,Gen,30,9,תֵּ֣רֶא,ראה,see,vio
15718,Gen,30,9,לֵאָ֔ה,לֵאָה,Leah,Lea
15719,Gen,30,9,כִּ֥י,כִּי,that,que
15720,Gen,30,9,עָמְדָ֖ה,עמד,stand,cesó 
15721,Gen,30,9,מִ,מִן,from,de
15722,Gen,30,9,לֶּ֑דֶת,ילד,bear,engendrar
15723,Gen,30,9,וַ,וְ,and,y
15724,Gen,30,9,תִּקַּח֙,לקח,take,tomó
15725,Gen,30,9,אֶת־,אֵת,[object marker],a
15726,Gen,30,9,זִלְפָּ֣ה,זִלְפָּה,Zilpah,Zilpa
15727,Gen,30,9,שִׁפְחָתָ֔הּ,שִׁפְחָה,maidservant,su servidora
15728,Gen,30,9,וַ,וְ,and,y
15729,Gen,30,9,תִּתֵּ֥ן,נתן,give,dio
15730,Gen,30,9,אֹתָ֛הּ,אֵת,[object marker],a ella
15731,Gen,30,9,לְ,לְ,to,a
15732,Gen,30,9,יַעֲקֹ֖ב,יַעֲקֹב,Jacob,Jacob
15733,Gen,30,9,לְ,לְ,to,para
15734,Gen,30,9,אִשָּֽׁה׃,אִשָּׁה,woman,mujer.
15735,Gen,30,10,וַ,וְ,and,Y
15736,Gen,30,10,תֵּ֗לֶד,ילד,bear,dio a luz
15737,Gen,30,10,זִלְפָּ֛ה,זִלְפָּה,Zilpah,Zilpa
15738,Gen,30,10,שִׁפְחַ֥ת,שִׁפְחָה,maidservant,sierva de
15739,Gen,30,10,לֵאָ֖ה,לֵאָה,Leah,Lea
15740,Gen,30,10,לְ,לְ,to,para
15741,Gen,30,10,יַעֲקֹ֥ב,יַעֲקֹב,Jacob,Jacob
15742,Gen,30,10,בֵּֽן׃,בֵּן,son,hijo.
15743,Gen,30,11,וַ,וְ,and,Y
